FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
A,Annual,NRU,Nauru,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,0.5135,0.5247,0.5359,0.5443,0.5695,0.5779,0.5891,0.6352,0.6576,0.6772,0.6996,0.7416,0.8101,0.8521,0.8745,0.7836,0.7416,0.7836,0.8521,0.8941,0.9809,1.0494,1.0914,0.9809,1.0494,1.1179,1.1599,1.2019,1.2019,31.0002,24.555,22.4433,22.0499,19.9873,20.5909,20.9013,22.5783,34.2448,21.4869,17.849,15.0857,13.0406,25.1882,23.3797,22.1566,18.8141,17.8044,16.2039,14.8402,12.7389,11.8221,9.8027,8.4888,7.8798,13.7005,13.8984,14.459,14.6298,14.8386,14.9084,15.7351
A,Annual,NZL,New Zealand,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,35284.6459,35893.2725,36618.8161,37057.8811,38175.0312,40464.0356,42661.2077,44174.4313,44913.8837,55350.5659,53072.488,54922.2831,53956.5869,54788.0604,54603.8174,54402.4305,54591.7713,55018.7861,54516.5919,57312.3714,57129.6872,57185.577,57105.1207,57424.4625,57219.8817,58084.1971,56352.0251,56619.119,54783.6279,52520.1368,51627.0976,51249.1797,50974.9769,52354.1975,53627.1826,52664.754,53325.1317,52304.7817,53230.3226,52433.0551,52343.3411,53564.3189,54886.0095,55044.7766,55319.8045,55297.5896,54956.5547,54029.9896,53782.4474,54240.5577,54403.7079,55128.578,55069.1429,55874.4101,54869.6207,56106.9207,56117.5326,55841.4481,55986.0898,55638.6316,55430.6802
A,Annual,OMN,Oman,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,151.8461,154.2214,156.6023,159.1943,162.2296,165.0286,167.629,170.5159,173.5846,179.0006,188.1461,211.5396,240.6992,276.4796,312.0889,348.8809,382.8209,404.2867,436.3962,471.4668,499.9827,510.586,520.9806,518.6117,554.7935,560.5982,572.4806,588.5351,594.4954,2103.5987,2200.2667,2338.5852,2412.9122,2547.7027,2579.2235,2615.6505,2677.2564,2843.8301,2928.6458,2907.1377,3138.6219,3302.7781,3449.0165,3617.3806,3656.4681,4411.3195,4943.8742,5406.9288,5898.9548,6240.4169,6801.9372,7233.2192,10316.1079,10019.1522,10468.0354,10574.046,10268.0702,10900.834,11803.174,11023.171,11578.3988
A,Annual,PAK,Pakistan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,39704.4869,40340.1937,41684.5735,42864.092,43818.7238,46331.6183,47435.9326,48944.8277,50328.9024,60379.068,61442.0813,63686.2617,64930.9956,66248.4371,68627.637,70400.5839,72655.8207,75507.4199,77590.6781,77208.528,78942.4929,80721.668,82089.0059,83433.9574,85459.5404,94910.8032,95645.1573,98415.9161,100876.0511,125914.1221,128740.9901,132332.8892,136150.9369,139275.6105,144530.6258,149178.9005,153559.7776,156523.5393,161143.3243,163941.2917,164859.3228,169037.5981,174964.1921,179653.1396,184902.2115,193979.9586,198092.9064,205673.5704,213477.5965,211463.2345,217521.3267,218173.6589,227775.5865,232630.4294,238211.3758,248114.8444,257478.9002,260836.0707,268291.9407,275627.059,286272.3553
A,Annual,PAN,Panama,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1846.7176,2014.6476,2033.6847,2142.4407,2285.3514,2381.7965,2422.2452,2609.7706,2698.7105,2735.9829,2871.7079,2944.0427,2972.3128,3023.1679,3055.4993,3078.5457,3096.6511,3137.3483,3228.1646,12545.9385,12656.2856,12666.1017,12685.5262,12695.3405,12675.9319,12707.1739,12672.5697,12676.5741,12661.4143,11755.0074,11844.8555,12040.9272,12062.4458,12115.5557,12109.9431,12107.565,12018.0137,12331.8142,12199.9486,12267.4732,11356.5886,11216.4833,11611.6021,11340.196,11513.6077,11650.0891,11484.3801,11722.0043,11986.9067,12084.6875,11923.2171,11945.4856,12005.7917,11875.7425,11812.2835,11815.0282,11845.6934,11986.0711,12551.4598,12487.5857,12683.4811
A,Annual,PCN,Pitcairn,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1207,0.1209,0.1211,0.1217,0.1223,0.1032,0.0635,0.0231,0.007,0.0094,0.0102,0.0063,0.0034,0.0016,0.0005,0.0007,0.0025,0.0052,0.0043,0.0032,0.0007,0.001,0.0023,0.0028,0.0034,0.0029,0.0041,0.0061,0.0049,0.0036,0.0018,0.0023
A,Annual,PER,Peru,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,17851.29,18468.6921,18225.9482,17885.503,18058.9319,18150.7583,18039.7082,18186.8012,19508.0807,34594.4934,34366.5023,31323.0571,30230.2058,31751.7615,30773.6944,31264.2004,30015.3484,29930.4484,30413.7799,29462.8927,29915.7387,29972.5803,28366.7687,28975.8434,28939.1526,29719.2897,30574.1938,30797.8957,30667.0367,113127.3214,113042.7985,113370.5836,114326.9654,115530.2114,117077.4422,117684.5199,117526.1668,116405.1476,118292.0422,118726.2514,114142.2475,115209.0475,115560.3799,116547.4565,117947.0996,117630.8,118659.4685,119095.91,120248.7674,120012.9951,140335.8466,140396.9752,140890.7892,141119.0078,141693.6145,136878.4377,137063.4904,136859.9233,137700.6097,137126.8564,138491.5259
A,Annual,PHL,Philippines,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,41738.2703,42165.538,41194.0494,42472.4147,42439.3854,43045.5925,45283.0302,46381.0057,45819.0111,56260.5704,58191.0772,57549.1367,62126.2918,61238.5693,59743.804,57962.446,57798.7119,58231.2683,58943.7202,57558.0212,57528.1161,55873.0748,55112.4866,55471.8656,57530.2188,58115.002,56781.5313,58471.5509,59586.3617,87253.2098,88693.961,88411.2785,88911.2041,93100.2616,96312.409,99982.4573,101079.7851,89954.9626,98399.8886,99467.51,102128.9279,103251.1111,104400.464,107243.6153,106027.1646,106872.5628,109339.9684,110768.9559,112557.0047,111735.7957,89253.6614,90551.2461,92624.3027,93512.5979,93912.0698,95857.3658,101676.7911,103025.9916,103431.7513,103438.4336,107202.4061
A,Annual,PLW,Palau,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8376,28.9941,30.725,29.4884,32.5339,35.637,39.2137,63.3985,41.7024,38.1083,34.5743,31.6608,71.8291,68.1157,66.9931,64.3685,62.2665,58.0361,53.5143,53.2134,50.8172,48.83,46.6828,43.0817,42.3612,40.8218,42.7036,42.3265,43.0072,41.5601,42.1051
A,Annual,PNG,Papua New Guinea,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,358.1174,371.9569,387.0794,403.1369,423.0493,441.5371,461.9352,493.7076,521.1692,550.4336,591.1329,627.7353,664.6428,709.7481,728.9432,756.2193,10110.3955,10123.0428,10121.0007,10200.8115,10232.9238,10215.5982,10220.3603,10219.615,10237.8574,10415.0925,10398.0761,10389.2513,10396.0652,24815.3346,24835.5207,24890.5899,24932.8417,24986.2106,26976.3725,26550.1851,41083.7714,27401.2148,28495.4795,29273.4225,28732.1267,29418.7843,29191.9513,29992.5011,29027.9122,29027.7984,28915.5389,28470.3207,28385.0949,28420.9602,35459.2101,35490.1828,35481.1722,35551.5143,36648.7423,36249.8048,36312.5609,36760.4137,36690.7009,36975.6807,37047.7594
A,Annual,POL,Poland,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,38982.7517,40007.0835,40385.5223,40958.9964,41342.575,43041.6813,44692.9919,45726.8316,46635.0798,56774.2543,58328.7094,60230.4432,63343.9181,66496.3723,67594.0634,66545.5366,67573.5144,68933.4436,68995.4671,68702.9711,65899.5005,66699.409,69120.0389,69584.9598,69963.4917,69993.847,69873.9497,71688.7003,72349.7619,128919.6783,125309.0085,120036.0401,122151.189,120282.3761,120234.6602,124031.7833,125288.7716,119004.4531,115331.3423,117735.6111,117426.9748,117996.8338,117660.8337,118394.8468,121059.3456,120073.7197,121492.1576,122574.7226,121389.6639,125080.994,122783.6387,123786.0657,122655.3374,123809.0403,128296.2272,130509.8523,134413.1307,132208.9,131714.8201,130576.324,130966.8837
A,Annual,PRI,Puerto Rico,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,1096.9081,1131.7593,1161.2334,1179.2216,1146.0801,1170.7185,1157.7064,1177.2268,1198.4616,10552.7531,10597.206,10637.6382,10646.1414,10615.6383,10651.0218,10678.7051,10729.0484,10703.1529,10621.1417,10503.0502,10538.4783,10604.0801,10722.0808,10727.4591,10669.8056,10717.6874,10558.2049,10609.9086,10684.6037,4363.9161,4537.4626,4125.593,4146.6607,4110.3481,4314.4916,4318.984,4431.8336,4252.8581,4342.8689,4431.7378,4492.7233,4872.2044,4869.1057,4705.5965,4794.0608,4649.6419,4860.9365,4741.0672,4690.1073,5024.8962,4933.1767,4881.1379,4791.9791,4843.174,4861.174,4932.2847,4393.5187,4716.6053,4788.2498,4927.1736,4991.8393
A,Annual,PRK,"Korea, Dem. People's Rep.",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,4344.3434,4595.6219,4721.7638,4876.9043,4894.1461,5089.1849,5172.91,5219.415,5587.1678,5948.93,6080.3361,6188.147,6571.9481,6881.3587,7158.6537,7948.2294,8473.702,9085.383,9230.0742,9316.9415,9558.7321,9425.455,9640.3574,9802.151,10105.3616,10145.7034,10258.7169,10556.7482,10307.9816,18310.8222,18066.0313,17629.7039,17330.3706,15155.2457,13652.5955,13042.5823,13304.6911,13370.684,13420.8611,13672.4994,10647.4226,10226.8998,10241.6848,10621.4235,10721.0638,10843.0399,10634.5125,10762.7462,11041.2694,11276.3167,11629.4241,11517.1251,11491.0297,11391.2802,11194.7774,11685.7329,11809.9318,12186.4197,11931.5826,11843.3308,11776.8273
A,Annual,PRT,Portugal,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,7001.7104,6978.2254,7176.5407,7352.7586,7240.9481,7125.9363,7273.3381,7264.6073,7589.5725,16912.2432,16843.9689,17196.3785,17255.2059,16765.8246,16809.1105,16465.9984,17177.2811,18748.9192,18961.5707,19477.0531,19835.5645,19970.0132,19724.2619,18922.2711,19135.1458,19281.7476,19162.2296,19253.6364,19251.6049,20835.8226,20990.4045,21463.1216,20658.7112,21044.5133,21007.3174,21010.5064,21804.1577,22546.582,23585.7301,23836.9867,19809.7229,21016.644,20428.0949,21170.1942,21814.6978,20707.762,20912.6679,20704.6818,20473.1355,19555.9606,19328.0827,19405.8035,18385.2502,18727.2629,19622.1219,19095.7837,20214.4213,19579.6601,19194.5583,19737.5074,19916.3633
A,Annual,PRY,Paraguay,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,9990.4263,9569.7573,9190.997,9392.3424,9512.2893,9422.3932,9349.035,9326.0928,9254.3289,18684.3311,18964.8128,19142.8516,19606.7435,19778.5788,20212.0751,21356.9517,21873.8906,21941.869,21741.7689,21926.5811,22912.5837,23392.8321,23614.9595,23921.3094,24335.1835,24732.4713,25327.2007,26221.1958,26878.7039,64066.1173,62677.4797,63304.8709,64918.1851,66055.1798,67618.5096,66983.0152,67242.2813,67256.4312,69152.1624,66178.1505,82234.7378,82225.764,84017.8289,81616.4005,83135.9906,82898.8021,86481.8321,83805.8576,85721.3248,87632.0888,101639.3557,102984.3605,104243.0096,105590.4349,105003.7177,82996.7469,84591.426,82499.116,84064.468,85566.7232,84559.2968
A,Annual,PSE,West Bank and Gaza,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.6998,608.3471,651.1758,498.0646,846.4964,951.0546,961.3139,1117.3536,1244.2926,1425.3683,1749.2916,2012.2678,2330.0411,2548.9138,2713.522,2946.823,2986.0982,3006.6563,2960.706,3027.2922,2960.073,3089.9712,3207.7159,3267.96,3512.1312,3637.0685,3968.5341,4227.7277,4421.6296,4786.9711,5102.5328,5477.5538
A,Annual,PYF,French Polynesia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,40.7609,40.2603,40.0815,39.7515,40.2928,41.1053,40.4533,36.5722,35.3933,35.8909,34.8763,33.004,31.2252,29.7254,30.9862,33.8184,34.4374,35.9945,36.2103,38.8794,58.3556,56.6339,54.3342,62.2047,67.4799,66.4834,63.0685,59.8974,55.6122,81.8723,82.5373,84.4038,86.5363,90.8401,91.1294,93.3224,92.2101,97.7692,99.9045,99.0361,108.7828,106.782,110.6556,119.8898,117.5555,110.6762,122.7898,127.6176,129.1624,157.7585,156.5649,157.2528,157.5077,155.6582,159.084,161.2553,160.9132,164.5975,167.7243,162.0743,166.8417
A,Annual,QAT,Qatar,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,28.7157,29.7688,30.7198,31.7897,32.2358,33.6777,35.0733,36.0088,36.8297,38.0198,39.1175,40.5704,42.3156,42.4414,45.7961,54.1251,59.3734,56.618,151.6472,239.0892,322.7849,385.1617,474.3831,565.8708,672.2579,817.9767,933.1877,566.9858,454.2575,1479.4441,1621.6884,1912.1293,1996.6226,2188.2827,2371.6366,2534.8332,2863.3374,3277.6131,3400.902,3613.2461,3803.3256,3788.7794,3937.6649,4373.867,5381.5692,5782.1395,6011.5527,6793.1343,7570.6089,7461.789,7740.6327,8339.6047,12864.9897,13819.426,14515.678,15065.7331,8306.099,8175.0168,12277.2603,12856.9823,13773.6024
A,Annual,REU,Reunion,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,102.3293,104.2019,98.8898,104.7304,111.8301,111.6195,105.6722,95.7673,99.3202,9497.3909,9426.8079,9492.0725,9421.7768,9409.9618,9488.8415,9516.2702,9553.6306,9580.2223,9601.1083,9613.1217,9523.2361,9683.8683,9740.4187,9755.8861,9742.3753,9751.9581,9785.4909,9487.7239,9485.9045,232.1202,265.1659,279.4617,288.0046,287.4485,309.0202,318.3298,325.7655,334.7699,348.2746,349.8943,362.3808,359.4741,358.2997,372.4485,376.8486,391.7369,240.4522,245.6326,253.9897,259.6768,180.9067,183.6984,187.2229,191.1469,194.643,198.8015,202.8806,206.5092,210.2438,214.1903,214.639
A,Annual,ROU,Romania,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,21404.3204,20346.5062,19855.6108,20104.3078,21162.1167,22086.7312,23638.8854,24292.1549,24004.2003,33693.4743,35322.6656,36276.6417,37523.0476,38779.0042,40376.7029,40537.4912,41289.7941,42602.6266,43422.6041,42977.8018,44962.0256,45506.0315,45881.7087,47526.9121,48822.8502,46705.7901,46551.7023,46060.5242,67182.4853,57071.6451,51402.9889,48648.3411,43553.1105,40780.578,40208.534,39776.8324,38612.035,35452.2817,32571.6141,32237.6743,32266.0665,31313.9484,32364.0118,32965.8932,33534.6792,32462.2425,32991.0839,33467.6602,32343.2431,31847.3078,32283.5742,31918.8943,35000.0164,34925.9083,33227.7489,36923.7966,38082.2457,38819.3934,38307.2506,37781.1136,38963.6689
A,Annual,RUS,Russian Federation,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543842.6216,536155.5944,511800.8547,480478.4272,458027.8126,432166.6982,414721.0475,406758.6387,398655.446,360870.2626,353238.1163,357332.2772,341611.5469,345471.1786,348853.9506,351958.5211,364656.7094,351052.2266,357784.4397,393307.171,386555.9123,377844.173,387069.4394,383844.7231,406555.7749,418224.1568,434254.4606,441343.1556,444107.0479,443473.931
A,Annual,RWA,Rwanda,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,787.2174,820.7162,868.079,877.4239,876.1157,992.4615,1115.4148,1024.6122,1101.836,1180.7834,1230.8239,1220.4971,1258.7816,1194.4883,1204.8465,1159.4627,1168.235,1216.4401,1214.6762,1255.5755,1260.231,1297.8076,1322.8726,1278.8497,1347.1444,1297.4534,1305.0209,1319.222,1347.9914,7062.4965,7123.5205,7080.5336,7014.5963,6905.8622,6712.1785,6829.8312,6933.6646,7095.2522,7302.8912,7324.647,7199.2786,7308.2613,7556.5465,7731.4474,7895.1413,8153.7159,8371.5485,8585.0803,8715.1584,8952.0327,7788.4475,7869.5557,7979.968,7967.1116,8502.5714,8243.3859,8345.7006,8423.8739,8707.4293,8672.2293,8850.2107
A,Annual,SAS,South Asia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,562199.8602,565333.5803,567501.4113,577426.5456,575551.7944,586652.6709,596444.3165,606179.0781,615516.8887,673552.0066,678912.968,691680.0594,701643.7231,708560.5154,728901.5825,732516.5237,751179.0364,770977.8905,782361.9088,784814.5204,800718.8527,807497.7845,830516.2357,846774.4869,860757.8258,906862.9069,894934.2083,927111.9028,943463.4464,1167422.1881,1194360.1936,1221912.7442,1241035.9283,1268649.3045,1298698.9781,1318137.9796,1342613.8178,1365411.5391,1381673.3283,1384769.0328,1415248.7079,1425905.8926,1465870.0168,1488831.5309,1523102.5592,1573908.9975,1566660.4523,1606471.0101,1632385.6776,1663453.4883,1666512.5391,1691103.6854,1779858.8962,1808608.7961,1788502.2228,1819428.7165,1834154.1104,1868063.0679,1903724.5002,1924761.931,1950150.8247
A,Annual,SAU,Saudi Arabia,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,931.0883,949.7607,974.0788,1003.1607,1038.6187,1067.3348,1071.7872,1161.6597,1202.3996,1255.546,1338.8739,1393.1291,1586.1227,1846.1042,1978.8075,2154.9684,2175.4415,2461.6807,2691.0076,2801.8769,2801.7529,3340.9123,4089.283,4384.0621,4589.9045,4873.7501,5006.7945,4940.8129,5061.1009,23323.2794,24748.724,26536.8902,28066.4275,29549.381,29284.528,30731.9079,31795.4108,33341.3751,34212.3107,35564.8561,37169.2485,39434.4596,40717.4868,42040.3802,43408.8453,46014.6231,49279.3109,50493.52,53004.6358,53605.711,56135.9382,61096.3904,62141.7868,62055.0462,67191.4207,67523.366,65180.4985,61157.2022,64711.2276,64919.442,68990.366
A,Annual,SCG,Serbia and Montenegro,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10779.7088,10562.5251,10334.6412,11478.3215,11998.0009,12284.9582,12266.9809,11329.3855,10434.4516,10586.7862,10567.7655,10392.6916,11494.6742,10730.3853,,,,,,,,,,,,,,,,
A,Annual,SDN,Sudan,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103896.5163,104330.8623,104761.8867,106213.3759,107773.8204,107371.4751,108703.287,109366.003,110928.3014,111018.0954
A,Annual,SEN,Senegal,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,3425.1464,3288.9407,3475.7149,3689.0849,4051.3184,4392.0657,4469.9352,4451.5413,4623.1491,14183.7052,14100.2152,13975.6452,13620.9615,13714.6535,13804.8777,14038.3405,14055.1002,14201.5414,14117.7459,13671.7155,13717.7602,13889.1246,13591.6976,13593.716,14019.2835,14420.4138,14735.9741,14712.4122,14879.1197,14782.2242,15099.291,15348.5019,15625.1353,15889.739,16082.8773,16981.4835,17049.6092,17524.5046,18636.3021,19311.5501,16897.359,16483.0755,15886.6743,17105.4112,17661.984,18071.038,17363.8099,17947.1796,18118.8384,18836.8622,19093.8655,18607.1015,19244.2227,19198.4922,19217.2388,20729.6223,21140.6662,20860.2653,21690.3251,22918.5223,22432.494
A,Annual,SGP,Singapore,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,278.2374,304.9193,289.0301,229.0174,297.3748,315.7015,321.08,301.3935,300.3992,9786.1698,9602.3009,9707.0914,9653.7635,9762.5436,9611.1839,9655.2912,9770.4804,9709.4761,9743.2845,9629.9329,9662.6707,9621.0343,9562.2128,9579.6351,9544.0608,9509.3119,9507.9321,9446.203,9471.9511,2831.8534,2835.7649,2961.5886,3159.2537,3143.1805,3297.7652,3748.3748,3797.3939,3690.2942,3968.808,4458.1738,4818.2381,4949.0547,4786.2623,4625.2852,4416.814,4704.3679,4797.6471,4912.6041,4418.4173,4611.5978,4748.9816,4663.1616,4995.6333,4946.5938,5022.4375,5143.224,5220.521,5247.0865,5357.8602,5380.7854,4921.2782
A,Annual,SHN,"Saint Helena, Ascension and Tristan da Cunha (UK)",FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1417,0.1487,0.1556,0.1625,0.1695,0.1764,0.1834,0.1903,0.1,0.7737,0.7825,0.842,0.9971,0.9356,0.8852,0.8345,0.8679,0.8152,0.7873,0.7129,0.766,0.8513,0.8792,0.4461,0.7589,0.6199,1.1166,0.7074,0.5794,0.8866,0.8219,0.947,0.7787,1.3175,1.0786,1.9096,0.772,1.3964,1.4381,1.0704,1.2741
A,Annual,SJM,Svalbard,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SLB,Solomon Islands,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,23.4247,23.9942,26.8127,27.4298,31.6945,32.2976,35.9273,44.7323,50.1325,51.4894,59.3093,60.462,64.9227,75.2141,83.451,93.4197,100.8006,105.7205,104.6175,111.7177,115.2049,110.687,105.1728,103.838,102.4115,97.3094,68.1529,66.4943,66.4971,343.1387,346.7737,349.036,345.6988,347.4627,349.6323,351.9031,353.0059,346.4623,349.4013,355.5388,318.1284,324.5014,331.8841,341.6093,351.4403,355.7874,359.9884,364.2762,368.0275,369.9307,369.1039,372.8178,380.4072,381.6477,387.3656,422.6043,432.9017,452.7713,458.0082,469.0357,482.2446
A,Annual,SLE,Sierra Leone,FAO_EMSTOT_6518,Greenhouse gas (GHG) emissions (CO2eq) (AR5) generated from agrifood systems,KT,Kilotonnes,FAO_EMSTOT,Emissions Totals,0,Units,A,Normal value,PU,Public,950.6426,920.0267,961.6263,979.9325,1071.1238,1137.0949,1194.7607,1142.7387,1138.2172,1177.7815,1244.8542,1237.1029,1254.2339,1301.8674,1338.0769,1390.2073,1423.8716,1464.199,1426.0251,1456.9558,1466.8305,1499.9644,1407.8729,1275.6594,1320.1149,1321.054,1342.7827,1401.6016,1437.2001,6126.1147,6100.5923,6107.5618,6186.8899,6137.2718,6006.0496,5686.5562,5703.8663,5768.5783,5506.4657,5427.5553,5601.8357,5906.2421,6434.2916,6727.7266,6925.1577,7927.8059,7138.4194,6902.4064,7176.389,7182.5834,7473.778,8208.3468,8146.819,8471.6496,8535.9716,8402.0365,8358.6998,8933.1694,7845.3013,7914.8891,8754.2084
